Name	CheckpointCER	LearningIteration	TrainingIteration	EvalCER	IterationCER	ValidationCER
		17249	36300		2.903
		17273	36400		2.947
		17304	36500		3.017
		17332	36600		2.889
		17374	36700		2.915
		17407	36800		2.903
		17436	36900		2.948
		17467	37000		2.866
		17490	37100		2.746
		17528	37200		2.86
		17561	37300		2.784
		17591	37400		2.781
		17623	37500		2.793
		17661	37600		2.824
		17691	37700		2.863
		17725	37800		2.857
		17761	37900		2.886
		17787	38000		2.837
		17820	38100		2.903
		17847	38200		2.779
		17868	38300		2.733
		17896	38400		2.787
		17920	38500		2.767
		17950	38600		2.796
		17980	38700		2.718
		18013	38800		2.725
		18037	38900		2.561
		18058	39000		2.524
		18080	39100		2.404
		18100	39200		2.399
		18131	39300		2.435
		18176	39400		2.585
		18202	39500		2.551
		18228	39600		2.465
		18253	39700		2.461
		18279	39800		2.391
		18308	39900		2.461
		18335	40000		2.564
		18369	40100		2.822
		18402	40200		2.936
		18420	40300		2.782
		18438	40400		2.509
		18459	40500		2.449
		18476	40600		2.386
		18495	40700		2.314
		18517	40800		2.259
		18543	40900		2.247
		18570	41000		2.157
		18602	41100		2.041
		18634	41200		2.064
		18661	41300		2.106
		18684	41400		2.181
		18709	41500		2.373
		18743	41600		2.505
		18770	41700		2.582
		18793	41800		2.586
		18818	41900		2.6
		18842	42000		2.562
		18874	42100		2.788
		18902	42200		2.728
		18930	42300		2.755
		18961	42400		2.744
		18992	42500		2.631
		19015	42600		2.569
		19046	42700		2.643
		19069	42800		2.691
		19091	42900		2.657
		19121	43000		2.804
		19149	43100		2.481
		19173	43200		2.408
		19196	43300		2.495
		19222	43400		2.427
		19243	43500		2.425
		19264	43600		2.408
		19292	43700		2.332
		19313	43800		2.352
		19335	43900		2.378
		19362	44000		2.291
		19386	44100		2.251
		19409	44200		2.231
		19433	44300		2.121
		19454	44400		2.218
		19484	44500		2.313
		19531	44600		2.518
		19559	44700		2.555
		19584	44800		2.523
		19607	44900		2.517
		19625	45000		2.496
		19655	45100		2.597
		19690	45200		2.832
		19720	45300		3.03
		19745	45400		2.919
		19772	45500		2.786
		19795	45600		2.546
		19817	45700		2.508
		19835	45800		2.492
		19852	45900		2.383
		19866	46000		2.311
		19893	46100		2.291
		19919	46200		2.112
		19941	46300		1.973
		19972	46400		2.041
		19994	46500		2.009
		20025	46600		2.189
		20048	46700		2.151
		20075	46800		2.254
		20097	46900		2.364
		20122	47000		2.393
		20146	47100		2.334
		20168	47200		2.329
		20195	47300		2.273
		20217	47400		2.208
		20246	47500		2.264
		20273	47600		2.136
		20302	47700		2.145
		20324	47800		2.044
		20349	47900		2.05
		20375	48000		2.166
		20403	48100		2.193
		20433	48200		2.308
		20460	48300		2.317
		20479	48400		2.371
		20492	48500		2.355
		20509	48600		2.316
		20532	48700		2.341
		20558	48800		2.349
		20589	48900		2.53
		20609	49000		2.429
		20635	49100		2.485
		20653	49200		2.285
		20671	49300		2.228
		20702	49400		2.205
		20722	49500		2.229
		20745	49600		2.301
		20780	49700		2.503
		20795	49800		2.487
		20820	49900		2.292
		20843	50000		2.313
		20862	50100		2.212
		20882	50200		2.255
		20904	50300		2.377
		20931	50400		2.5
		20959	50500		2.496
		20980	50600		2.405
		21000	50700		2.12
		21023	50800		2.108
		21043	50900		2.051
		21065	51000		2.048
		21080	51100		2.002
		21100	51200		1.972
		21125	51300		1.879
		21148	51400		1.789
		21175	51500		1.862
		21197	51600		1.838
		21224	51700		1.937
		21258	51800		2.078
		21280	51900		2.142
		21311	52000		2.211
		21335	52100		2.266
		21362	52200		2.312
		21390	52300		2.318
		21419	52400		2.526
		21443	52500		2.434
		21460	52600		2.436
		21488	52700		2.406
		21518	52800		2.365
		21542	52900		2.323
		21564	53000		2.25
		21585	53100		2.23
		21606	53200		2.196
		21643	53300		2.262
		21670	53400		2.09
		21692	53500		2.051
		21707	53600		2.189
		21729	53700		2.092
		21745	53800		2.031
		21766	53900		1.998
		21787	54000		1.964
		21811	54100		2.023
		21831	54200		2.034
		21855	54300		1.942
		21868	54400		1.792
		21883	54500		1.777
		21900	54600		1.659
		21913	54700		1.711
		21938	54800		1.752
		21980	54900		2.056
		22006	55000		2.135
		22027	55100		2.09
		22049	55200		2.089
		22065	55300		2.091
		22093	55400		2.19
		22119	55500		2.339
		22141	55600		2.629
		22155	55700		2.555
		22167	55800		2.425
		22189	55900		2.128
		22211	56000		2.072
		22228	56100		2.046
		22248	56200		2.015
		22264	56300		1.969
		22290	56400		1.969
		22313	56500		1.891
		22340	56600		1.725
		22367	56700		1.821
		22385	56800		1.855
		22405	56900		1.961
		22421	57000		2.066
		22445	57100		2.14
		22467	57200		2.177
		22488	57300		2.214
		22513	57400		2.18
		22528	57500		2.158
		22544	57600		2.028
		22567	57700		2.019
		22592	57800		2.065
		22620	57900		2.021
		22642	58000		1.911
		22665	58100		1.878
		22689	58200		1.897
		22712	58300		2.001
		22738	58400		2.029
		22766	58500		2.029
		22788	58600		2.061
		22805	58700		2.081
		22818	58800		2.078
		22839	58900		2.027
		22859	59000		2.098
		22880	59100		2.109
		22909	59200		2.223
		22929	59300		2.134
		22949	59400		2.098
		22969	59500		2.046
		22986	59600		1.984
		23004	59700		1.912
		23021	59800		1.905
		23042	59900		1.94
		23065	60000		1.98
		23084	60100		1.963
		23103	60200		1.851
		23115	60300		1.834
		23143	60400		1.875
		23167	60500		1.898
		23190	60600		2.008
		23212	60700		2.089
		23233	60800		2.116
		23247	60900		2.027
		23266	61000		1.876
		23287	61100		1.844
		23304	61200		1.747
		23320	61300		1.713
		23336	61400		1.582
		23359	61500		1.606
		23386	61600		1.581
		23406	61700		1.545
		23429	61800		1.619
		23448	61900		1.653
		23461	62000		1.643
		23490	62100		1.795
		23513	62200		1.891
		23533	62300		2.006
		23552	62400		2.078
		23578	62500		2.086
		23600	62600		2.033
		23619	62700		2.058
		23641	62800		1.979
		23658	62900		1.957
		23684	63000		2.027
		23711	63100		1.926
		23730	63200		1.851
		23751	63300		1.765
		23780	63400		2.005
		23801	63500		1.941
		23822	63600		1.975
		23848	63700		1.964
		23865	63800		1.878
		23880	63900		1.929
		23895	64000		1.84
		23916	64100		1.872
		23937	64200		1.922
		23963	64300		1.941
		23981	64400		1.761
		24001	64500		1.795
		24012	64530		1.823
		24034	64630		1.772
		24044	64730		1.727
		24065	64830		1.708
		24084	64930		1.763
		24108	65030		1.874
		24130	65130		1.814
		24155	65230		1.903
		24176	65330		1.932
		24194	65430		1.835
		24215	65530		1.821
		24234	65630		1.805
		24257	65730		1.902
		24281	65830		2.063
		24303	65930		2.128
		24320	66030		2.003
		24348	66130		2.036
		24361	66230		1.915
		24378	66330		1.828
		24393	66430		1.853
		24405	66530		1.738
		24416	66630		1.696
		24441	66730		1.678
		24462	66830		1.569
		24480	66930		1.539
		24496	67030		1.549
		24512	67130		1.471
		24544	67230		1.581
		24559	67330		1.718
		24580	67430		1.751
		24594	67530		1.829
		24606	67630		1.825
		24619	67730		1.761
		24637	67830		1.769
		24649	67930		1.735
		24667	68030		1.727
		24683	68130		1.732
		24706	68230		1.688
		24720	68330		1.581
		24734	68430		1.546
		24756	68530		1.546
		24769	68630		1.539
		24802	68730		1.633
		24828	68830		1.643
		24844	68930		1.601
		24857	69030		1.626
		24875	69130		1.614
		24896	69230		1.632
		24912	69330		1.7
		24927	69430		1.687
		24944	69530		1.696
		24968	69630		1.769
		24994	69730		1.748
		25016	69830		1.686
		25033	69930		1.708
		25051	70030		1.667
		25071	70130		1.701
		25093	70230		1.749
		25118	70330		1.803
		25140	70430		1.832
		25162	70530		1.835
		25185	70630		1.829
		25205	70730		1.84
		25225	70830		1.834
		25251	70930		1.908
		25279	71030		2.104
		25298	71130		2.147
		25314	71230		2.033
		25336	71330		1.911
		25355	71430		1.888
		25369	71530		1.798
		25385	71630		1.764
		25398	71730		1.653
		25417	71830		1.663
		25435	71930		1.595
		25455	72030		1.467
		25476	72130		1.458
		25491	72230		1.514
		25514	72330		1.547
		25537	72430		1.599
		25566	72530		1.737
		25584	72630		1.808
		25599	72730		1.854
		25620	72830		1.873
		25640	72930		1.85
		25662	73030		1.977
		25681	73130		1.956
		25704	73230		1.939
		25721	73330		1.9
		25742	73430		1.894
		25759	73530		1.826
		25780	73630		1.799
		25800	73730		1.822
		25816	73830		1.762
		25843	73930		1.861
		25872	74030		1.745
		25891	74130		1.733
		25902	74230		1.795
		25915	74330		1.771
		25930	74430		1.796
		25955	74530		1.859
		25974	74630		1.833
		25995	74730		1.882
		26012	74830		1.921
		26032	74930		1.832
		26046	75030		1.781
		26066	75130		1.787
		26087	75230		1.715
		26109	75330		1.864
		26123	75430		1.809
		26150	75530		1.829
		26163	75630		1.805
		26181	75730		1.719
		26200	75830		1.682
		26213	75930		1.665
		26233	76030		1.676
		26253	76130		1.736
		26270	76230		1.874
		26287	76330		1.733
		26304	76430		1.694
		26314	76530		1.555
		26327	76630		1.563
		26343	76730		1.563
		26353	76830		1.507
		26362	76930		1.487
		26381	77030		1.501
		26399	77130		1.467
		26421	77230		1.379
		26439	77330		1.428
		26456	77430		1.424
		26480	77530		1.55
		26499	77630		1.572
		26519	77730		1.598
		26537	77830		1.693
		26557	77930		1.736
		26575	78030		1.68
		26594	78130		1.887
		26612	78230		1.822
		26631	78330		1.806
		26652	78430		1.81
		26669	78530		1.739
		26686	78630		1.739
		26706	78730		1.758
		26728	78830		1.771
		26744	78930		1.866
		26763	79030		1.892
		26785	79130		1.676
		26797	79230		1.639
		26813	79330		1.666
		26831	79430		1.659
		26847	79530		1.665
		26860	79630		1.676
		26877	79730		1.628
		26901	79830		1.639
		26918	79930		1.577
		26938	80030		1.609
		26956	80130		1.625
		26966	80230		1.637
		26980	80330		1.585
		26993	80430		1.59
		27006	80530		1.601
		27027	80630		1.658
		27050	80730		1.704
		27069	80830		1.672
		27088	80930		1.629
		27099	81030		1.566
		27113	81130		1.495
		27129	81230		1.555
		27156	81330		1.65
		27171	81430		1.79
		27192	81530		1.768
		27209	81630		1.662
		27226	81730		1.652
		27243	81830		1.595
		27254	81930		1.565
		27266	82030		1.528
		27282	82130		1.576
		27298	82230		1.553
		27318	82330		1.474
		27336	82430		1.427
		27347	82530		1.393
		27368	82630		1.453
		27381	82730		1.423
		27402	82830		1.484
		27421	82930		1.551
		27434	83030		1.574
		27453	83130		1.559
		27472	83230		1.57
		27494	83330		1.638
		27512	83430		1.578
		27523	83530		1.565
		27545	83630		1.527
		27561	83730		1.615
		27585	83830		1.626
		27607	83930		1.637
		27629	84030		1.987
		27645	84130		1.954
		27671	84230		1.972
		27688	84330		1.897
		27704	84430		1.901
		27724	84530		1.974
		27738	84630		1.954
		27754	84730		1.92
		27765	84830		1.908
		27777	84930		1.878
		27798	85030		1.609
		27812	85130		1.6
		27830	85230		1.567
		27841	85330		1.524
		27849	85430		1.494
		27864	85530		1.471
		27881	85630		1.558
		27901	85730		1.629
		27915	85830		1.662
		27931	85930		1.691
		27941	86030		1.574
		27957	86130		1.596
		27968	86230		1.567
		27991	86330		1.617
		28015	86430		1.691
		28035	86530		1.77
		28055	86630		1.705
		28071	86730		1.58
		28092	86830		1.542
		28108	86930		1.487
		28122	87030		1.56
		28137	87130		1.493
		28146	87230		1.453
		28169	87330		1.49
		28186	87430		1.492
		28201	87530		1.432
		28219	87630		1.456
		28236	87730		1.455
		28249	87830		1.459
		28265	87930		1.488
		28288	88030		1.529
		28313	88130		1.658
		28324	88230		1.662
		28343	88330		1.644
		28359	88430		1.807
		28377	88530		1.81
		28396	88630		1.823
		28412	88730		1.822
		28426	88830		1.798
		28445	88930		1.793
		28460	89030		1.742
		28477	89130		1.681
		28494	89230		1.726
		28516	89330		1.74
		28533	89430		1.516
		28548	89530		1.458
		28561	89630		1.399
		28580	89730		1.386
		28595	89830		1.39
		28611	89930		1.455
		28626	90030		1.46
		28638	90130		1.425
		28653	90230		1.476
		28679	90330		1.49
		28693	90430		1.457
		28706	90530		1.454
		28717	90630		1.421
		28731	90730		1.465
		28744	90830		1.51
		28767	90930		1.5
		28779	91030		1.514
		28798	91130		1.588
		28812	91230		1.531
		28828	91330		1.468
		28845	91430		1.503
		28865	91530		1.588
		28883	91630		1.697
		28899	91730		1.726
		28919	91830		1.676
		28935	91930		1.604
		28949	92030		1.575
		28961	92130		1.491
		28973	92230		1.487
		28985	92330		1.447
		28997	92430		1.439
		29015	92530		1.418
		29028	92630		1.344
		29048	92730		1.366
		29065	92830		1.352
		29073	92930		1.303
		29090	93030		1.359
		29109	93130		1.59
		29128	93230		1.613
		29146	93330		1.673
		29159	93430		1.662
		29178	93530		1.633
		29192	93630		1.695
		29216	93730		1.653
		29230	93830		1.63
		29249	93930		1.682
		29272	94030		1.659
		29287	94130		1.466
		29307	94230		1.469
		29324	94330		1.446
		29330	94430		1.37
		29355	94530		1.563
		29379	94630		1.562
		29392	94730		1.536
		29406	94830		1.55
		29420	94930		1.572
		29432	95030		1.547
		29448	95130		1.589
		29460	95230		1.522
		29474	95330		1.541
		29493	95430		1.672
		29502	95530		1.438
		29517	95630		1.369
		29532	95730		1.353
		29550	95830		1.404
		29566	95930		1.363
		29587	96030		1.485
		29609	96130		1.54
		29630	96230		1.646
		29647	96330		1.627
		29669	96430		1.599
		29683	96530		1.637
		29704	96630		1.682
		29718	96730		1.755
		29738	96830		1.824
		29755	96930		1.847
		29764	97030		1.655
		29782	97130		1.569
		29795	97230		1.51
		29802	97330		1.464
		29815	97430		1.389
		29828	97530		1.358
		29847	97630		1.337
		29864	97730		1.305
		29885	97830		1.321
		29907	97930		1.346
		29919	98030		1.368
		29939	98130		1.411
		29961	98230		1.433
		29982	98330		1.504
		30001	98430		1.589
		30015	98530		1.599
		30031	98630		1.601
		30045	98730		1.603
		30069	98830		1.539
		30079	98930		1.5
		30095	99030		1.558
		30109	99130		1.486
		30129	99230		1.505
		30148	99330		1.508
		30166	99430		1.493
		30181	99530		1.586
		30202	99630		1.579
		30217	99730		1.611
		30228	99830		1.518
		30240	99930		1.52
		30248	100030		1.459
		30254	100130		1.44
		30264	100230		1.445
		30276	100330		1.4
		30293	100430		1.388
		30309	100530		1.361
		30321	100630		1.366
		30339	100730		1.313
		30353	100830		1.341
		30373	100930		1.333
		30399	101030		1.435
		30415	101130		1.539
		30433	101230		1.527
		30453	101330		1.604
		30474	101430		1.639
		30483	101530		1.553
		30498	101630		1.553
		30510	101730		1.554
		30533	101830		1.645
		30555	101930		1.709
		30582	102030		1.713
		30594	102130		1.609
		30612	102230		1.568
		30624	102330		1.489
		30632	102430		1.385
		30646	102530		1.405
		30660	102630		1.364
		30670	102730		1.323
		30690	102830		1.267
		30705	102930		1.281
		30725	103030		1.28
		30738	103130		1.303
		30756	103230		1.32
		30780	103330		1.437
		30788	103430		1.454
		30803	103530		1.486
		30822	103630		1.535
		30835	103730		1.557
		30852	103830		1.508
		30864	103930		1.496
		30876	104030		1.474
		30890	104130		1.475
		30907	104230		1.472
		30920	104330		1.356
		30926	104430		1.334
		30944	104530		1.325
		30963	104630		1.336
		30978	104730		1.624
		31002	104830		1.732
		31020	104930		1.73
		31034	105030		1.668
		31043	105130		1.665
		31049	105230		1.595
		31064	105330		1.671
		31082	105430		1.784
		31096	105530		1.756
		31118	105630		1.812
		31128	105730		1.518
		31138	105830		1.423
		31155	105930		1.374
		31167	106030		1.405
		31183	106130		1.422
		31198	106230		1.478
		31214	106330		1.481
		31232	106430		1.499
		31247	106530		1.511
		31265	106630		1.444
		31287	106730		1.52
		31298	106830		1.536
		31316	106930		1.536
		31330	107030		1.586
		31345	107130		1.63
		31358	107230		1.631
		31367	107330		1.491
		31384	107430		1.424
		31397	107530		1.388
		31408	107630		1.326
		31420	107730		1.233
		31435	107830		1.189
		31457	107930		1.233
		31474	108030		1.189
		31487	108130		1.128
		31505	108230		1.167
sanPlusMinus	19.288	94	100
sanPlusMinus	17.905	438	500
sanPlusMinus	16.928	518	600
sanPlusMinus	16.368	600	700
sanPlusMinus	15.521	826	1000
sanPlusMinus	14.922	903	1100
sanPlusMinus	14.026	982	1200
sanPlusMinus	13.528	1051	1300
sanPlusMinus	13.059	1128	1400
sanPlusMinus	12.539	1825	2300
sanPlusMinus	12.131	2202	2800
sanPlusMinus	11.551	2419	3100
sanPlusMinus	11.073	2852	3700
sanPlusMinus	10.723	3349	4400
sanPlusMinus	10.287	3418	4500
sanPlusMinus	9.473	3776	5000
sanPlusMinus	9.105	3909	5200
sanPlusMinus	8.635	4738	6500
sanPlusMinus	8.344	5307	7400
sanPlusMinus	7.975	5430	7600
sanPlusMinus	7.498	5672	8000
sanPlusMinus	7.091	6198	8900
sanPlusMinus	6.565	6876	10100
sanPlusMinus	6.124	6935	10200
sanPlusMinus	5.919	8566	13200
sanPlusMinus	5.732	8662	13400
sanPlusMinus	5.5	8880	13800
sanPlusMinus	5.31	8965	14000
sanPlusMinus	5.022	9609	15300
sanPlusMinus	4.847	10833	18000
sanPlusMinus	4.683	10917	18200
sanPlusMinus	4.454	11090	18600
sanPlusMinus	4.303	11702	20000
sanPlusMinus	4.096	11862	20400
sanPlusMinus	3.907	11937	20600
sanPlusMinus	3.585	13171	23700
sanPlusMinus	3.357	13705	25200
sanPlusMinus	3.157	13840	25600
sanPlusMinus	2.911	15474	30400
sanPlusMinus	2.763	15612	30800
sanPlusMinus	2.641	17164	36000
sanPlusMinus	2.524	18058	39000
sanPlusMinus	2.404	18080	39100
sanPlusMinus	2.314	18495	40700
sanPlusMinus	2.157	18570	41000
sanPlusMinus	2.041	18602	41100
sanPlusMinus	1.973	19941	46300
sanPlusMinus	1.879	21125	51300
sanPlusMinus	1.789	21148	51400
sanPlusMinus	1.659	21900	54600
sanPlusMinus	1.582	23336	61400
sanPlusMinus	1.539	24480	66930
sanPlusMinus	1.471	24512	67130
sanPlusMinus	1.379	26421	77230
sanPlusMinus	1.303	29073	92930
sanPlusMinus	1.233	31420	107730
sanPlusMinus	1.189	31435	107830
sanPlusMinus	1.128	31487	108130
		10630		6.7134852
		13877		6.2913456
		14887		5.2354373
		15068		5.6808556
		15333		5.5591782
		15640		5.1736498
		16727		5.532345
		16899		5.9632924
		18602		5.4992167
		19655		5.1687879
		19720		5.5763427
		19941		5.0183119
		20959		5.1542351
		21900		4.8699668
		23406		4.8688681
		24416		4.5392812
		26421		4.6670295
		27434		4.8281635
		27494		4.5991965
		27629		4.4455715
		29073		4.5891304
		30095		4.8465244
		30217		4.2625704
		30474		4.7171194
data/sanPlusMinus/tessdata_fast/sanPlusMinus	1.128	31487	108130			6.0408167
data/sanPlusMinus/tessdata_fast/sanPlusMinus	1.189	31435	107830			6.3315001
data/sanPlusMinus/tessdata_fast/sanPlusMinus	1.233	31420	107730			5.4443096
data/sanPlusMinus/tessdata_fast/sanPlusMinus	1.303	29073	92930			6.1963853
data/sanPlusMinus/tessdata_fast/sanPlusMinus	1.379	26421	77230			6.1291386
data/sanPlusMinus/tessdata_fast/sanPlusMinus	1.471	24512	67130			5.6918634
data/sanPlusMinus/tessdata_fast/sanPlusMinus	1.539	24480	66930			6.1986345
data/sanPlusMinus/tessdata_fast/sanPlusMinus	1.582	23336	61400			6.2891433
data/sanPlusMinus/tessdata_fast/sanPlusMinus	1.659	21900	54600			6.4627571
data/sanPlusMinus/tessdata_fast/sanPlusMinus	1.789	21148	51400			6.9761027
data/sanPlusMinus/tessdata_fast/sanPlusMinus	1.879	21125	51300			6.6563691
data/sanPlusMinus/tessdata_fast/sanPlusMinus	1.973	19941	46300			7.1743859
